time	name	mols_cen	mols_sur	mols_outer	insize	outsize	a	b	c	molincell	Reorg(eV)
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	0	3	0	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	0	3	1	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	0	3	2	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	0	3	3	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	0	3	4	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	0	4	0	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	0	4	1	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	0	4	2	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	0	4	3	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	0	4	4	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	0	0	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	0	1	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	0	2	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	0	3	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	0	4	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	1	0	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	1	1	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	1	2	0	0.603620888941
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	1	3	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	1	4	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	2	0	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	2	1	0	0.648091017539
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	2	2	0	0.316578752589
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	2	3	0	0.63336400674
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	2	4	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	3	0	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	3	1	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	3	2	0	0.464436310206
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	3	3	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	3	4	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	4	0	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	4	1	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	4	2	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	4	3	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	1	4	4	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	0	0	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	0	1	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	0	2	0	0.73254318675
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	0	3	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	0	4	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	1	0	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	1	1	0	0.660941924758
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	1	2	0	0.31882646953
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	1	3	0	0.634743565006
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	1	4	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	2	0	0	0.767912312289
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	2	1	0	0.491526917595
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	2	2	0	0.0
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	2	3	0	0.491526917595
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	2	4	0	0.767912312289
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	3	0	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	3	1	0	0.634743565006
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	3	2	0	0.31882646953
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	3	3	0	0.660941924758
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	3	4	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	4	0	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	4	1	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	4	2	0	0.73254318675
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	4	3	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	2	4	4	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	3	0	0	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	3	0	1	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	3	0	2	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	3	0	3	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	3	0	4	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	3	1	0	0	[]
Wed, 09 Jul 2014 11:01:02 +0000	TIPS_Pc_cation_neut_inner2_outer0	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	['sp_TIPS_Pc_neut.xyz']	2	0	3	1	1	0	[]
